,Date,Open,High,Low,Close,Adj_Close,Volume
81,2000-05-03,6.8,7.3,6.8,7.19,1.6324,133750
82,2000-05-04,7.27,7.6,7.13,7.3,1.6574,81550
83,2000-05-05,7.39,7.39,6.83,7.03,1.5961,164450
84,2000-05-08,7.0,7.18,6.82,7.0,1.5893,102500
85,2000-05-09,7.02,7.3,6.92,7.26,1.6483,78625
86,2000-05-10,7.18,7.3,7.1,7.11,1.6142,44650
87,2000-05-11,7.0,7.12,6.8,7.12,1.6165,192075
88,2000-05-12,6.81,7.15,6.81,7.08,1.6074,114955
89,2000-05-15,6.8,7.25,6.53,7.25,1.646,211500
90,2000-05-16,7.15,7.18,6.96,7.1,1.612,94475
91,2000-05-17,7.1,7.66,7.05,7.35,1.6687,116800
92,2000-05-18,7.28,7.75,7.21,7.42,1.6846,95755
93,2000-05-19,7.47,7.5,7.3,7.4,1.6801,110350
94,2000-05-22,7.54,7.54,7.1,7.23,1.6415,85750
95,2000-05-23,7.29,7.3,6.85,6.9,1.5665,86250
96,2000-05-24,6.9,7.17,6.81,7.04,1.5983,64125
97,2000-05-25,7.13,7.18,6.88,6.88,1.562,219875
98,2000-05-26,7.0,7.0,6.86,6.9,1.5665,50500
99,2000-05-29,6.93,7.2,6.81,7.04,1.5983,43135
100,2000-05-30,7.02,7.1,6.9,7.0,1.5893,112000
101,2000-05-31,7.1,7.3,7.1,7.2,1.6347,97095
102,2000-06-01,7.08,7.2,7.06,7.06,1.6029,45155
103,2000-06-02,7.19,7.3,7.0,7.01,1.5915,74015
104,2000-06-05,7.24,7.25,7.06,7.1,1.612,81595
105,2000-06-06,6.92,7.1,6.92,6.98,1.5847,109100
106,2000-06-07,6.95,7.2,6.95,7.11,1.6142,108750
107,2000-06-08,7.29,7.29,7.06,7.17,1.6278,90000
108,2000-06-09,7.02,7.2,7.02,7.08,1.6074,87750
109,2000-06-12,7.48,7.48,6.52,6.52,1.4803,182500
110,2000-06-13,6.58,6.6,6.4,6.59,1.4962,261000
111,2000-06-14,6.69,6.77,6.41,6.48,1.4712,147925
112,2000-06-15,6.6,6.69,6.58,6.65,1.5098,43625
113,2000-06-16,6.59,6.72,6.49,6.69,1.5189,204500
114,2000-06-19,6.7,6.92,6.7,6.82,1.5484,188000
115,2000-06-20,6.91,6.91,6.72,6.8,1.5438,94750
116,2000-06-21,6.55,6.8,6.51,6.7,1.5211,31750
117,2000-06-22,6.52,6.78,6.52,6.64,1.5075,48500
118,2000-06-23,6.64,6.74,6.52,6.56,1.4894,65125
119,2000-06-26,6.98,6.98,6.57,6.61,1.5007,42000
120,2000-06-27,6.65,6.65,6.52,6.55,1.4871,29375
121,2000-06-28,6.61,6.65,6.52,6.57,1.4916,25300
122,2000-06-29,6.6,6.6,6.52,6.54,1.4848,35500
123,2000-06-30,6.52,6.67,6.45,6.64,1.5075,84000
124,2000-07-03,7.1,7.1,6.61,6.72,1.5257,49600
125,2000-07-04,6.59,6.78,6.59,6.68,1.5166,40630
126,2000-07-05,6.61,6.74,6.59,6.65,1.5098,29625
127,2000-07-06,6.6,6.98,6.58,6.87,1.5597,136250
128,2000-07-07,6.85,6.99,6.6,6.64,1.5075,87425
129,2000-07-10,6.7,6.8,6.52,6.76,1.5348,101750
130,2000-07-11,6.55,6.77,6.55,6.68,1.5166,59650
131,2000-07-12,6.62,7.0,6.62,6.87,1.5597,156250
132,2000-07-13,7.0,7.41,6.91,7.41,1.6823,228500
133,2000-07-14,7.98,8.0,7.3,8.0,1.8163,402400
134,2000-07-17,8.63,8.63,7.77,7.8,1.7709,932305
135,2000-07-18,7.7,8.15,7.61,7.91,1.7959,618545
136,2000-07-19,7.98,8.54,7.92,8.45,1.9185,878585
137,2000-07-20,8.38,8.4,8.07,8.16,1.8526,322100
138,2000-07-21,8.4,8.6,7.73,8.33,1.8912,1022100
139,2000-07-24,7.83,7.95,7.67,7.68,1.7436,268275
140,2000-07-25,7.56,8.2,7.07,8.17,1.8549,781125
141,2000-07-26,8.25,8.25,7.83,8.0,1.8163,187175
142,2000-07-27,7.81,8.0,7.75,7.99,1.814,246725
143,2000-07-28,7.9,8.0,7.8,7.99,1.814,206230
144,2000-07-31,7.87,7.98,7.76,7.91,1.7959,112975
145,2000-08-01,7.9,7.9,7.71,7.83,1.7777,78975
146,2000-08-02,7.8,7.87,7.68,7.8,1.7709,146775
147,2000-08-03,7.8,7.81,7.7,7.78,1.7663,131125
148,2000-08-04,7.71,7.8,7.4,7.46,1.6937,188350
149,2000-08-07,7.3,7.8,7.3,7.67,1.7414,61125
150,2000-08-08,7.66,7.7,7.46,7.53,1.7096,102125
151,2000-08-09,7.59,7.71,7.52,7.59,1.7232,87000
152,2000-08-10,7.51,7.64,7.4,7.58,1.7209,53850
153,2000-08-11,7.5,7.57,7.44,7.5,1.7028,69455
154,2000-08-14,7.6,7.6,7.42,7.45,1.6914,39000
155,2000-08-16,7.41,7.6,7.41,7.6,1.7255,227995
156,2000-08-17,7.57,7.6,7.52,7.58,1.7209,40750
157,2000-08-18,7.55,7.59,7.42,7.58,1.7209,98025
158,2000-08-21,7.6,7.66,7.5,7.6,1.7255,63700
159,2000-08-22,7.6,7.61,7.47,7.58,1.7209,115000
160,2000-08-23,7.65,7.7,7.54,7.69,1.7459,163755
161,2000-08-24,7.7,7.7,7.56,7.6,1.7255,44680
162,2000-08-25,7.5,7.6,7.4,7.53,1.7096,95475
163,2000-08-28,7.78,7.78,7.5,7.62,1.73,155000
164,2000-08-29,7.6,7.63,7.54,7.57,1.7187,72000
165,2000-08-30,7.52,7.66,7.5,7.65,1.7368,44750
166,2000-08-31,7.55,7.69,7.5,7.58,1.7209,106875
167,2000-09-04,7.63,7.72,7.55,7.6,1.7255,74750
168,2000-09-05,7.7,7.7,7.6,7.64,1.7346,39750
169,2000-09-06,7.79,7.99,7.66,7.91,1.7959,108200
170,2000-09-07,7.96,8.28,7.92,8.0,1.8163,355255
171,2000-09-08,8.13,8.19,7.82,8.0,1.8163,271445
172,2000-09-11,8.2,8.3,8.0,8.0,1.8163,571500
173,2000-09-12,8.09,8.2,7.99,8.0,1.8163,272375
174,2000-09-13,8.0,8.12,7.8,7.97,1.8095,262575
175,2000-09-14,7.87,7.97,7.6,7.78,1.7663,205600
176,2000-09-15,7.84,7.84,7.38,7.53,1.7096,373100
177,2000-09-18,7.53,7.53,7.19,7.23,1.6415,159000
178,2000-09-19,7.29,7.48,7.1,7.2,1.6347,205755
179,2000-09-20,7.28,7.37,7.25,7.33,1.6642,64275
180,2000-09-21,7.33,7.4,7.23,7.39,1.6778,113250
181,2000-09-22,7.1,7.28,6.82,7.03,1.5961,229780
182,2000-09-25,6.8,7.39,6.8,7.35,1.6687,47750
183,2000-09-26,7.06,7.35,7.06,7.31,1.6596,96050
184,2000-09-27,7.18,7.5,7.15,7.47,1.696,77880
185,2000-09-28,7.36,7.36,7.17,7.32,1.6619,70355
186,2000-09-29,7.48,7.48,7.11,7.21,1.6369,74060
187,2000-10-03,7.23,7.28,7.2,7.24,1.6437,69500
188,2000-10-04,7.25,7.37,7.16,7.32,1.6619,69505
189,2000-10-05,7.25,7.3,7.17,7.2,1.6347,25000
190,2000-10-06,7.1,7.11,6.94,6.97,1.5824,65250
191,2000-10-09,7.02,7.19,7.02,7.08,1.6074,27850
192,2000-10-10,7.2,7.2,6.96,7.03,1.5961,32250
193,2000-10-11,6.72,6.84,6.72,6.75,1.5325,36950
194,2000-10-12,6.7,6.77,6.62,6.68,1.5166,54250
195,2000-10-13,6.56,6.7,6.3,6.34,1.4394,90950
196,2000-10-16,6.84,6.84,6.7,6.84,1.5529,183950
197,2000-10-17,7.18,7.3,6.74,7.23,1.6415,385015
198,2000-10-18,7.22,7.4,7.06,7.26,1.6483,131375
199,2000-10-19,7.68,7.75,7.52,7.67,1.7414,668750
200,2000-10-20,8.2,8.2,7.25,7.45,1.6914,254025
201,2000-10-23,7.54,7.58,7.35,7.56,1.7164,122450
202,2000-10-24,7.4,7.5,7.31,7.49,1.7005,179150
203,2000-10-25,7.4,7.6,7.4,7.59,1.7232,76025
204,2000-10-26,8.13,8.13,7.5,7.67,1.7414,76555
205,2000-10-27,7.74,7.74,7.58,7.7,1.7482,119480
206,2000-10-30,7.72,7.72,7.62,7.65,1.7368,30000
207,2000-10-31,7.65,7.67,7.5,7.65,1.7368,38610
208,2000-11-01,7.66,7.7,7.56,7.64,1.7346,167125
209,2000-11-02,7.6,7.75,7.59,7.72,1.7527,192625
210,2000-11-03,7.7,7.83,7.67,7.82,1.7754,420480
211,2000-11-06,7.82,7.98,7.81,7.9,1.7936,328630
212,2000-11-07,7.89,7.89,7.81,7.82,1.7754,169050
213,2000-11-08,7.81,7.98,7.8,7.89,1.7913,73755
214,2000-11-09,7.79,7.9,7.61,7.88,1.789,216415
215,2000-11-10,7.85,7.87,7.65,7.8,1.7709,196375
216,2000-11-13,8.02,8.02,7.64,7.76,1.7618,60750
217,2000-11-14,7.72,7.89,7.68,7.86,1.7845,189750
218,2000-11-15,7.99,8.03,7.85,7.98,1.8117,333060
219,2000-11-16,7.93,8.61,7.85,8.61,1.9548,646035
220,2000-11-17,9.29,9.29,8.02,8.4,1.9071,338075
221,2000-11-20,8.4,9.02,8.36,8.99,2.0411,839355
222,2000-11-21,8.7,9.7,8.67,9.7,2.2022,1190910
223,2000-11-22,9.7,10.22,9.43,9.67,2.1954,1356025
224,2000-11-23,9.52,9.6,9.21,9.35,2.1228,296715
225,2000-11-24,9.31,9.39,9.04,9.28,2.1069,369520
226,2000-11-27,9.4,9.56,9.4,9.47,2.15,324130
227,2000-11-28,9.46,9.52,9.0,9.04,2.0524,411985
228,2000-11-29,8.84,9.2,8.83,8.94,2.0297,167940
229,2000-11-30,8.85,9.03,8.85,8.92,2.0252,177445
230,2000-12-01,8.82,8.92,8.65,8.79,1.9956,396650
231,2000-12-04,8.89,8.89,8.69,8.71,1.9775,140245
232,2000-12-05,8.69,8.9,8.6,8.87,2.0138,374380
233,2000-12-06,8.98,9.02,8.8,8.95,2.032,306625
234,2000-12-07,8.92,9.08,8.92,8.94,2.0297,129160
235,2000-12-08,9.05,9.3,8.93,9.1,2.066,337675
236,2000-12-11,9.22,9.82,9.22,9.82,2.2295,657875
237,2000-12-12,10.01,10.39,9.44,9.48,2.1523,914335
238,2000-12-13,9.63,9.7,9.43,9.47,2.15,419715
239,2000-12-14,9.65,9.8,9.2,9.22,2.0933,323215
240,2000-12-15,9.1,9.26,8.82,8.93,2.0274,708650
241,2000-12-18,9.27,9.27,8.86,9.17,2.0819,172450
242,2000-12-19,9.24,9.24,8.93,9.01,2.0456,219810
243,2000-12-20,9.0,9.15,8.95,9.08,2.0615,118650
244,2000-12-21,9.06,9.06,8.83,9.01,2.0456,183625
245,2000-12-22,8.88,9.18,8.88,9.08,2.0615,373660
246,2000-12-26,9.05,9.05,8.71,8.82,2.0025,345750
247,2000-12-27,8.85,9.06,8.85,9.0,2.0433,109650
248,2000-12-28,9.13,9.13,8.97,8.99,2.0411,85870
249,2000-12-29,8.98,9.1,8.96,9.06,2.0569,166455
250,2001-01-01,9.7,9.7,9.1,9.15,2.0774,168495
251,2001-01-02,9.1,9.2,9.07,9.2,2.0887,157760
252,2001-01-03,9.14,9.45,9.13,9.4,2.1341,492780
253,2001-01-04,9.54,9.6,9.26,9.31,2.1137,207395
254,2001-01-05,9.27,9.34,9.2,9.26,2.1024,170575
255,2001-01-08,9.43,9.45,9.13,9.33,2.1182,137565
256,2001-01-09,9.34,9.36,9.2,9.21,2.091,69300
257,2001-01-10,9.33,9.39,9.17,9.22,2.0933,106135
258,2001-01-11,9.2,9.33,9.12,9.22,2.0933,102530
259,2001-01-12,9.23,9.37,9.11,9.23,2.0955,214150
260,2001-01-15,9.15,9.3,9.02,9.2,2.0887,129955
261,2001-01-16,9.14,9.28,9.13,9.25,2.1001,81880
262,2001-01-17,9.38,9.83,9.38,9.52,2.1614,247255
263,2001-01-18,9.69,9.78,9.45,9.48,2.1523,202175
264,2001-01-19,9.6,9.7,9.32,9.57,2.1727,205450
265,2001-01-22,10.3,10.3,9.62,9.76,2.2159,860705
266,2001-01-23,9.8,10.05,9.45,9.7,2.2022,771825
267,2001-01-24,9.84,10.18,9.76,9.97,2.2635,1286250
268,2001-01-25,10.0,10.76,10.0,10.76,2.4429,621045
269,2001-01-29,9.97,10.52,9.9,9.9,2.2477,1095280
270,2001-01-30,9.3,9.49,9.11,9.11,2.0683,794430
271,2001-01-31,8.63,9.24,8.62,8.67,1.9684,1225250
272,2001-02-01,8.6,8.97,8.6,8.7,1.9752,298515
273,2001-02-02,8.66,8.86,8.56,8.6,1.9525,767325
274,2001-02-05,9.0,9.0,8.24,8.27,1.8776,514845
275,2001-02-06,8.4,8.58,8.3,8.3,1.8844,412845
276,2001-02-07,8.4,8.45,8.25,8.26,1.8753,223590
277,2001-02-08,8.23,8.84,8.15,8.61,1.9548,568080
278,2001-02-09,8.42,8.87,8.42,8.58,1.948,714020
279,2001-02-12,8.97,8.98,8.45,8.62,1.9571,935895
280,2001-02-13,8.73,8.74,8.32,8.34,1.8935,563465
281,2001-02-14,8.31,8.45,8.3,8.31,1.8867,230460
282,2001-02-15,8.32,8.4,8.2,8.2,1.8617,199505
283,2001-02-16,8.12,8.27,7.82,7.87,1.7868,727080
284,2001-02-19,8.2,8.28,7.81,7.89,1.7913,401170
285,2001-02-20,8.0,8.0,7.65,7.7,1.7482,364330
286,2001-02-21,7.78,8.18,7.71,7.94,1.8027,382550
287,2001-02-22,7.81,7.96,7.6,7.73,1.755,194375
288,2001-02-23,7.61,7.65,7.3,7.42,1.6846,360365
289,2001-02-26,7.8,8.01,7.56,7.57,1.7187,467945
290,2001-02-27,7.6,7.67,6.97,7.14,1.621,526480
291,2001-02-28,7.28,7.59,7.1,7.44,1.6891,566680
292,2001-03-01,7.45,7.94,7.34,7.4,1.6801,565950
293,2001-03-02,7.7,7.74,6.96,6.98,1.5847,670635
294,2001-03-05,7.13,7.13,6.45,6.54,1.4848,805090
295,2001-03-07,6.59,7.0,6.08,6.84,1.5529,865060
296,2001-03-08,6.97,7.0,6.5,6.59,1.4962,169055
297,2001-03-09,6.52,6.52,6.07,6.07,1.3781,282755
298,2001-03-12,6.09,6.1,5.59,5.59,1.2691,429165
299,2001-03-13,5.15,5.47,5.15,5.15,1.1692,478765
300,2001-03-14,5.01,5.56,5.0,5.56,1.2623,241800
301,2001-03-15,5.43,6.0,5.43,5.99,1.3599,310555
302,2001-03-16,6.2,6.3,5.75,5.79,1.3145,458015
303,2001-03-19,6.0,6.19,5.6,5.88,1.335,117545
304,2001-03-20,5.8,5.8,5.62,5.72,1.2986,92830
305,2001-03-21,5.74,5.74,5.46,5.49,1.2464,119410
306,2001-03-22,5.46,5.54,5.41,5.46,1.2396,123500
307,2001-03-23,5.59,5.64,5.2,5.3,1.2033,372680
308,2001-03-26,5.45,5.6,5.37,5.4,1.226,187080
309,2001-03-27,5.4,5.5,5.32,5.4,1.226,246135
310,2001-03-28,5.47,5.54,5.35,5.35,1.2146,210960
311,2001-03-29,5.33,5.35,5.21,5.28,1.1988,167750
312,2001-03-30,5.23,5.25,4.86,4.91,1.1147,308605
313,2001-04-02,4.8,4.8,4.52,4.79,1.0875,150580
314,2001-04-03,4.64,5.12,4.64,5.04,1.1443,254100
315,2001-04-04,5.18,5.44,5.18,5.44,1.2351,272745
316,2001-04-06,5.87,5.87,5.8,5.87,1.3327,97240
317,2001-04-09,6.25,6.33,6.25,6.33,1.4371,28155
318,2001-04-10,6.83,6.83,5.92,6.21,1.4099,636960
319,2001-04-11,6.2,6.26,5.72,5.72,1.2986,335215
320,2001-04-12,5.42,5.78,5.27,5.54,1.2578,397870
321,2001-04-16,5.37,5.98,5.37,5.98,1.3577,221520
322,2001-04-17,6.12,6.14,5.74,5.87,1.3327,254845
323,2001-04-18,5.92,6.25,5.9,6.13,1.3917,254860
324,2001-04-19,6.11,6.6,6.1,6.16,1.3985,271480
325,2001-04-20,6.03,6.15,5.93,6.03,1.369,176905
326,2001-04-23,6.1,6.19,6.0,6.05,1.3736,122230
327,2001-04-24,5.9,6.2,5.8,6.18,1.4031,68205
328,2001-04-25,5.99,6.39,5.99,6.13,1.3917,92245
329,2001-04-26,6.15,6.2,6.02,6.02,1.3668,41680
330,2001-04-27,5.8,5.95,5.6,5.62,1.2759,271570
331,2001-04-30,5.74,6.06,5.7,6.04,1.3713,338830
332,2001-05-02,6.25,6.52,6.15,6.52,1.4803,376085
333,2001-05-03,7.0,7.0,6.52,6.67,1.5143,477720
334,2001-05-04,6.53,6.7,6.5,6.67,1.5143,346150
335,2001-05-07,6.8,6.9,6.25,6.33,1.4371,641675
336,2001-05-08,6.22,6.58,6.1,6.56,1.4894,286010
337,2001-05-09,6.6,6.6,6.34,6.44,1.4621,107575
338,2001-05-10,6.48,6.74,6.48,6.6,1.4984,347760
339,2001-05-11,6.65,6.67,6.47,6.51,1.478,245055
340,2001-05-14,6.75,6.9,6.6,6.7,1.5211,429400
341,2001-05-15,6.6,6.6,6.2,6.56,1.4894,164565
342,2001-05-16,6.6,6.73,6.47,6.57,1.4916,253155
343,2001-05-17,6.6,6.69,6.52,6.6,1.4984,129710
344,2001-05-18,6.6,6.69,6.53,6.57,1.4916,171005
345,2001-05-21,6.7,6.95,6.7,6.84,1.5529,341460
346,2001-05-22,6.96,6.96,6.7,6.74,1.5302,205950
347,2001-05-23,6.85,7.02,6.71,6.81,1.5461,92590
348,2001-05-24,6.9,6.9,6.77,6.82,1.5484,97150
349,2001-05-25,6.87,6.88,6.72,6.78,1.5393,200135
350,2001-05-28,6.87,6.87,6.78,6.84,1.5529,116910
351,2001-05-29,6.86,6.99,6.85,6.96,1.5802,207035
352,2001-05-30,7.0,7.51,6.97,7.51,1.705,778960
353,2001-05-31,7.51,7.72,7.06,7.3,1.6574,1143380
354,2001-06-01,7.2,7.35,7.14,7.21,1.6369,415140
355,2001-06-04,7.31,7.36,6.65,6.7,1.9207,409880
356,2001-06-05,6.73,6.85,6.45,6.7,1.9207,298605
357,2001-06-06,6.76,6.78,6.6,6.71,1.9236,88535
358,2001-06-07,6.6,6.74,6.5,6.59,1.8892,119280
359,2001-06-08,6.55,6.64,6.54,6.57,1.8835,98185
360,2001-06-11,6.72,6.87,6.6,6.81,1.9523,150160
361,2001-06-12,6.77,7.35,6.71,7.23,2.0727,470690
362,2001-06-13,7.5,7.78,7.4,7.41,2.1243,660005
363,2001-06-14,7.35,7.46,7.02,7.07,2.0268,181255
364,2001-06-15,6.92,7.08,6.8,6.94,1.9895,228335
365,2001-06-18,6.83,6.83,6.6,6.71,1.9236,72770
366,2001-06-19,6.66,6.82,6.58,6.68,1.915,192340
367,2001-06-20,6.68,6.74,6.5,6.7,1.9207,102880
368,2001-06-21,6.65,6.74,6.56,6.59,1.8892,79665
369,2001-06-22,6.56,6.64,6.3,6.36,1.8233,193295
370,2001-06-25,6.4,6.4,6.01,6.02,1.7258,147235
371,2001-06-26,6.01,6.35,6.0,6.25,1.7917,133965
372,2001-06-27,6.16,6.28,6.1,6.17,1.7688,112195
373,2001-06-28,6.16,6.26,6.14,6.17,1.7688,113850
374,2001-06-29,6.14,6.4,6.06,6.32,1.8118,191475
375,2001-07-02,7.4,7.4,6.6,6.64,1.9035,51590
376,2001-07-03,5.8,6.3,5.4,6.0,1.7201,143280
377,2001-07-04,5.73,6.15,5.7,5.84,1.6742,125345
378,2001-07-05,6.1,6.1,5.86,6.1,1.7487,16665
379,2001-07-06,5.92,6.06,5.84,5.87,1.6828,66450
380,2001-07-09,6.0,6.0,5.73,5.81,1.6656,79250
381,2001-07-10,5.92,5.95,5.8,5.85,1.6771,79550
382,2001-07-11,5.98,6.29,5.86,6.18,1.7717,137680
383,2001-07-12,6.29,6.45,6.16,6.2,1.7774,139525
384,2001-07-13,6.39,6.39,6.16,6.19,1.7745,96075
385,2001-07-16,6.27,6.3,6.21,6.25,1.7917,59425
386,2001-07-17,5.85,6.29,5.85,6.02,1.7258,91865
387,2001-07-18,6.07,6.25,6.07,6.16,1.7659,23500
388,2001-07-19,6.1,6.14,6.06,6.06,1.7373,41900
389,2001-07-20,6.0,6.04,5.82,5.9,1.6914,64510
390,2001-07-24,5.85,5.85,5.7,5.78,1.657,47250
391,2001-07-25,5.75,5.84,5.22,5.45,1.5624,118375
392,2001-07-26,5.41,5.49,5.31,5.44,1.5595,53650
393,2001-07-27,5.7,5.7,5.4,5.41,1.5509,93415
394,2001-07-30,5.4,5.55,5.36,5.51,1.5796,26125
395,2001-07-31,5.55,5.55,5.42,5.51,1.5796,48750
396,2001-08-01,5.6,5.6,5.44,5.51,1.5796,21000
397,2001-08-02,5.59,5.6,5.47,5.47,1.5681,27525
398,2001-08-03,5.55,5.55,5.44,5.51,1.5796,26425
399,2001-08-06,5.5,5.72,5.5,5.71,1.6369,67150
400,2001-08-07,5.7,5.9,5.7,5.89,1.6885,101170
401,2001-08-08,5.8,5.89,5.8,5.83,1.6713,38155
402,2001-08-09,5.8,5.9,5.61,5.89,1.6885,147850
403,2001-08-10,5.9,5.9,5.8,5.82,1.6685,49500
404,2001-08-13,5.8,5.85,5.8,5.8,1.6627,41970
405,2001-08-14,5.84,5.84,5.66,5.72,1.6398,23595
406,2001-08-16,5.7,5.71,5.62,5.65,1.6197,18475
407,2001-08-17,5.61,5.66,5.53,5.58,1.5997,46075
408,2001-08-20,5.62,5.63,5.52,5.59,1.6025,30350
409,2001-08-21,5.6,5.6,5.5,5.6,1.6054,36750
410,2001-08-23,5.6,5.61,5.53,5.54,1.5882,26750
411,2001-08-24,5.8,5.86,5.68,5.71,1.6369,96335
412,2001-08-27,5.85,5.98,5.77,5.79,1.6599,71795
413,2001-08-28,5.87,5.87,5.7,5.73,1.6427,66875
414,2001-08-29,5.6,5.7,5.6,5.66,1.6226,31925
415,2001-08-30,5.64,5.7,5.64,5.67,1.6255,29350
416,2001-08-31,5.68,5.74,5.63,5.74,1.6455,32750
417,2001-09-03,5.74,5.89,5.71,5.83,1.6713,50550
418,2001-09-04,5.81,5.81,5.71,5.72,1.6398,39840
419,2001-09-05,5.76,5.78,5.68,5.68,1.6283,51420
420,2001-09-06,5.67,5.67,5.5,5.54,1.5882,25005
421,2001-09-07,5.55,5.68,5.5,5.61,1.6083,35375
422,2001-09-10,5.71,5.71,5.6,5.6,1.6054,9490
423,2001-09-11,5.6,5.62,5.53,5.6,1.6054,33000
424,2001-09-12,5.09,5.4,4.51,5.23,1.4993,151245
425,2001-09-13,5.22,5.31,5.14,5.26,1.5079,78000
426,2001-09-14,5.3,5.3,4.83,4.98,1.4277,66910
427,2001-09-17,4.65,4.65,4.1,4.44,1.2728,135870
428,2001-09-18,4.5,4.87,4.5,4.86,1.3933,107275
429,2001-09-19,5.08,5.09,4.75,4.78,1.3703,139755
430,2001-09-20,5.38,5.38,4.65,4.71,1.3503,58500
431,2001-09-21,4.62,5.0,4.6,4.81,1.3789,119735
432,2001-09-24,5.02,5.1,4.8,4.99,1.4305,124330
433,2001-09-25,5.03,5.14,5.02,5.07,1.4535,38625
434,2001-09-26,4.93,5.08,4.85,5.03,1.442,98000
435,2001-09-27,5.18,5.18,4.83,4.99,1.4305,73580
436,2001-09-28,5.3,5.3,4.95,5.08,1.4563,60720
437,2001-10-01,5.0,5.0,4.9,5.0,1.4334,16400
438,2001-10-03,5.1,5.1,4.86,4.88,1.399,37425
439,2001-10-04,5.0,5.0,4.88,4.9,1.4047,20055
440,2001-10-05,5.0,5.0,4.84,4.92,1.4105,30670
441,2001-10-08,4.8,4.9,4.77,4.84,1.3875,19045
442,2001-10-09,4.82,5.0,4.82,4.88,1.399,20980
443,2001-10-10,4.89,4.95,4.6,4.71,1.3503,54075
444,2001-10-11,4.9,4.9,4.8,4.85,1.3904,26750
445,2001-10-12,4.94,4.95,4.82,4.84,1.3875,27620
446,2001-10-15,4.82,4.86,4.77,4.78,1.3703,17450
447,2001-10-16,4.82,4.83,4.71,4.8,1.3761,63500
448,2001-10-17,4.9,4.9,4.8,4.86,1.3933,34755
449,2001-10-18,4.9,5.0,4.85,4.89,1.4019,14850
450,2001-10-19,4.84,4.91,4.8,4.87,1.3961,20380
451,2001-10-22,5.0,5.25,4.91,5.05,1.4477,103040
452,2001-10-23,5.29,5.29,5.08,5.14,1.4735,84570
453,2001-10-24,5.34,6.08,5.17,5.2,1.4907,432320
454,2001-10-25,5.5,5.5,5.15,5.26,1.5079,248300
455,2001-10-29,5.42,5.5,5.31,5.46,1.5653,119740
456,2001-10-30,5.43,5.49,5.3,5.33,1.528,79135
457,2001-10-31,5.34,5.35,5.26,5.31,1.5223,35830
458,2001-11-01,5.34,5.38,5.34,5.36,1.5366,39755
459,2001-11-02,5.36,5.39,5.3,5.33,1.528,68070
460,2001-11-05,5.39,5.45,5.2,5.32,1.5251,63170
461,2001-11-06,5.37,5.43,5.35,5.39,1.5452,64855
462,2001-11-07,5.43,5.46,5.4,5.4,1.5481,56300
463,2001-11-08,5.4,5.42,5.35,5.38,1.5423,31700
464,2001-11-09,5.4,5.4,5.35,5.38,1.5423,25750
465,2001-11-12,5.41,5.41,5.34,5.34,1.5309,32500
466,2001-11-13,5.37,5.4,5.3,5.38,1.5423,28100
467,2001-11-14,5.5,5.6,5.32,5.39,1.5452,51990
468,2001-11-15,5.45,5.5,5.4,5.42,1.5538,57725
469,2001-11-19,5.45,5.88,5.41,5.78,1.657,181295
470,2001-11-20,6.2,6.2,5.7,5.75,1.6484,161170
471,2001-11-21,5.7,5.88,5.62,5.78,1.657,58505
472,2001-11-22,5.76,5.89,5.7,5.76,1.6513,83845
473,2001-11-23,5.89,5.89,5.58,5.61,1.6083,92800
474,2001-11-26,5.66,6.09,5.62,5.67,1.6255,103715
475,2001-11-27,5.78,5.78,5.58,5.59,1.6025,130865
476,2001-11-28,5.7,5.78,5.46,5.51,1.5796,286550
477,2001-11-29,5.88,5.88,5.5,5.57,1.5968,111120
478,2001-12-03,5.64,5.64,5.58,5.6,1.6054,73530
479,2001-12-04,5.6,5.64,5.5,5.51,1.5796,51400
480,2001-12-05,5.4,5.7,5.4,5.5,1.5767,103610
481,2001-12-06,5.52,5.6,5.42,5.59,1.6025,99050
482,2001-12-07,5.4,5.65,5.4,5.5,1.5767,97980
483,2001-12-10,5.5,5.59,5.48,5.55,1.5911,105610
484,2001-12-11,5.5,5.65,5.5,5.6,1.6054,112160
485,2001-12-12,5.51,5.7,5.5,5.6,1.6054,133495
486,2001-12-13,5.54,5.58,5.45,5.46,1.5653,106750
487,2001-12-14,5.47,5.69,5.4,5.41,1.5509,192860
488,2001-12-18,5.45,5.58,5.37,5.5,1.5767,114455
489,2001-12-19,5.55,5.55,5.4,5.4,1.5481,41425
490,2001-12-20,5.35,5.44,5.33,5.4,1.5481,56100
491,2001-12-21,5.31,5.4,5.25,5.27,1.5108,83520
492,2001-12-24,5.3,5.3,5.01,5.08,1.4563,102720
493,2001-12-26,5.03,5.4,5.02,5.11,1.4649,111480
494,2001-12-27,5.14,5.17,5.06,5.09,1.4592,127435
495,2001-12-28,5.0,5.1,5.0,5.07,1.4535,44010
496,2001-12-31,5.02,5.36,5.0,5.28,1.5137,41635
497,2002-01-01,5.15,5.38,5.15,5.25,1.5051,33825
498,2002-01-02,5.26,5.26,5.14,5.24,1.5022,24550
499,2002-01-03,5.35,5.54,5.28,5.47,1.5681,87215
500,2002-01-04,5.54,5.56,5.35,5.46,1.5653,132015
501,2002-01-07,5.57,5.57,5.38,5.54,1.5882,93275
502,2002-01-08,5.4,5.6,5.4,5.43,1.5567,88915
503,2002-01-09,5.68,5.8,5.38,5.41,1.5509,81655
504,2002-01-10,5.4,5.45,5.36,5.38,1.5423,34675
